scene_id,bank_id,base_map_cluster_id,canonical_base_map_digest,regenerated_canonical_base_map_digest,observation_noise_binding_sha256,regenerated_observation_noise_binding_sha256,role,maps_match,canonical_foundation_identity_match,csi_repeat_match,observation_noise_seed_binding_match,csi_clean_match,noop_maps_match,path_power_match,noop_path_power_match,free_space_match,phase_reference_ids_match,phase_reference_values_match,phase_reference_source_sha256_match,path_ids_match,path_surface_ids_match,noop_path_ids_match,noop_path_surface_ids_match,passed,artifact_label,dataset_sha256,config_sha256,fixture,scientific_use,source_tree_sha256,requirements_lock_sha256,runtime_provenance_sha256
osm-sionna-source-chicago-bank-29,osm-sionna-source-chicago-bank-29,osm-foundation-source-chicago-29,3b51ba178a426a633ae1be017a77a89371827d4eba68e2c98f4a774ea549c5d5,3b51ba178a426a633ae1be017a77a89371827d4eba68e2c98f4a774ea549c5d5,4167e50525909ef2a96f84bc0f0ffa416dc0da2bb02daf7ec53f985db4124f0c,4167e50525909ef2a96f84bc0f0ffa416dc0da2bb02daf7ec53f985db4124f0c,source_calibration_fit,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-30,osm-sionna-source-chicago-bank-30,osm-foundation-source-chicago-30,047f97f4308a9b83b64d6c859e5b7bfd23a55b5586c60930b6c5bfad29e8bd2a,047f97f4308a9b83b64d6c859e5b7bfd23a55b5586c60930b6c5bfad29e8bd2a,1d37b09c2b0602ad54c6c91468f8b31cc206a549974fd9e6b92132106661913b,1d37b09c2b0602ad54c6c91468f8b31cc206a549974fd9e6b92132106661913b,source_calibration_fit,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-31,osm-sionna-source-chicago-bank-31,osm-foundation-source-chicago-31,1306479b387456a403e5eb5b894fa24970b2f5e0dea31f7e5b82f32d585054fc,1306479b387456a403e5eb5b894fa24970b2f5e0dea31f7e5b82f32d585054fc,62de89f164a8098a578f08a826d0ce20f79147cb77b54a7ed359c40fb6791637,62de89f164a8098a578f08a826d0ce20f79147cb77b54a7ed359c40fb6791637,source_calibration_fit,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-28,osm-sionna-source-austin-bank-28,osm-foundation-source-austin-28,1573fd318c92ea0375446e359ebdcc2954a26f6091553158bc1994db1edbf281,1573fd318c92ea0375446e359ebdcc2954a26f6091553158bc1994db1edbf281,befb1bcf9d3b50fe877aef7689a78cebe80312c3613749e59cc5ce3d40294a02,befb1bcf9d3b50fe877aef7689a78cebe80312c3613749e59cc5ce3d40294a02,source_calibration_fit,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-29,osm-sionna-source-austin-bank-29,osm-foundation-source-austin-29,2df898598affaa98ae34758b9a880dc1278066498bfb7d526be67efbd27ce2a0,2df898598affaa98ae34758b9a880dc1278066498bfb7d526be67efbd27ce2a0,40bc3f35191f1687d716c1de655bbc155de9499bfe76fceb88bb2b635ede20c2,40bc3f35191f1687d716c1de655bbc155de9499bfe76fceb88bb2b635ede20c2,source_calibration_fit,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-30,osm-sionna-source-austin-bank-30,osm-foundation-source-austin-30,69d8918c6735d5b26aafadcec42ba3e8759b12d062c9c3cff86bab3ba017413c,69d8918c6735d5b26aafadcec42ba3e8759b12d062c9c3cff86bab3ba017413c,86eeab11113b1f44d38692fe988af3d9e8e62fe88bdc2ff265f7fa78e545c28f,86eeab11113b1f44d38692fe988af3d9e8e62fe88bdc2ff265f7fa78e545c28f,source_calibration_fit,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-31,osm-sionna-source-austin-bank-31,osm-foundation-source-austin-31,82f8315edf749823bcab0d14d9bee90b0f53909dbe719dc4d59bbc3e9ca4a434,82f8315edf749823bcab0d14d9bee90b0f53909dbe719dc4d59bbc3e9ca4a434,0ada786eede5deaeeae9a9a25d2abea79774e0736bf159534bc17ee8e2f4447d,0ada786eede5deaeeae9a9a25d2abea79774e0736bf159534bc17ee8e2f4447d,source_calibration_fit,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-32,osm-sionna-source-chicago-bank-32,osm-foundation-source-chicago-32,98fa096bbcea3dca6bcec75a6cf0e64d982d18aceb717d239135deb6ed9983f8,98fa096bbcea3dca6bcec75a6cf0e64d982d18aceb717d239135deb6ed9983f8,eb67cb0781789bf0c5656c10cf5e2e31823fa867e1f8c4c49c31234a0218cb52,eb67cb0781789bf0c5656c10cf5e2e31823fa867e1f8c4c49c31234a0218cb52,source_calibration_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-33,osm-sionna-source-chicago-bank-33,osm-foundation-source-chicago-33,215a923fae7a4b0d349910d8c30bb969c3f036c6207febb279d61989fd8e2b48,215a923fae7a4b0d349910d8c30bb969c3f036c6207febb279d61989fd8e2b48,1fc5dd1c4e8de76f2c81c77256bb64b59c1ffaeb4fa640c7975d62ef5d1a96bc,1fc5dd1c4e8de76f2c81c77256bb64b59c1ffaeb4fa640c7975d62ef5d1a96bc,source_calibration_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-34,osm-sionna-source-chicago-bank-34,osm-foundation-source-chicago-34,0b5657b844f25aadaf8588110da9507939a2ee3ce2a4e7f2ee752bb42f5a1851,0b5657b844f25aadaf8588110da9507939a2ee3ce2a4e7f2ee752bb42f5a1851,df16b77cac2eaf73bab2a63c92f2c69401496cedf7397533aa25bfca68209bfb,df16b77cac2eaf73bab2a63c92f2c69401496cedf7397533aa25bfca68209bfb,source_calibration_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-35,osm-sionna-source-chicago-bank-35,osm-foundation-source-chicago-35,54527227ae349f43a0339e73d8a1a4cab3c51f26142cf6053003a3c896cfc473,54527227ae349f43a0339e73d8a1a4cab3c51f26142cf6053003a3c896cfc473,db7bc8fc622164731131ee4eef5eb706958675c55c017c792d02d9d573a22e83,db7bc8fc622164731131ee4eef5eb706958675c55c017c792d02d9d573a22e83,source_calibration_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-32,osm-sionna-source-austin-bank-32,osm-foundation-source-austin-32,aed9cc8f39d78e6129a465b1fbe2b88a4a998227dea84c170ce72758442dad03,aed9cc8f39d78e6129a465b1fbe2b88a4a998227dea84c170ce72758442dad03,1cd430bb7ad1b694134b3f95070d2acfed193f59ea16c585026ad5b9106ce63a,1cd430bb7ad1b694134b3f95070d2acfed193f59ea16c585026ad5b9106ce63a,source_calibration_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-33,osm-sionna-source-austin-bank-33,osm-foundation-source-austin-33,313a6835e6744f26ba00893abacd40632f9fe4e9eee9710428b84562fa4c14dc,313a6835e6744f26ba00893abacd40632f9fe4e9eee9710428b84562fa4c14dc,43b986905f8f0b786d226b2ef7ddf0c3d62e3a4a9fbea26fb1f93ea772bedc11,43b986905f8f0b786d226b2ef7ddf0c3d62e3a4a9fbea26fb1f93ea772bedc11,source_calibration_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-34,osm-sionna-source-austin-bank-34,osm-foundation-source-austin-34,9eec181d3c0ba803d3b9e0151823d6520736381eb0faea73ad1d669d9e88ca58,9eec181d3c0ba803d3b9e0151823d6520736381eb0faea73ad1d669d9e88ca58,47e51732a387427ee9984eb9693493d39daacea1515f77c2574225b7392529b3,47e51732a387427ee9984eb9693493d39daacea1515f77c2574225b7392529b3,source_calibration_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-35,osm-sionna-source-austin-bank-35,osm-foundation-source-austin-35,4573028fdee7f7287167c361d53a322987d580589fd7aae4cdf90d7ada9619c6,4573028fdee7f7287167c361d53a322987d580589fd7aae4cdf90d7ada9619c6,5a76462beb170572a36c7b387c7df2ed9e8a1c282b01e83b388d45431d2d02e9,5a76462beb170572a36c7b387c7df2ed9e8a1c282b01e83b388d45431d2d02e9,source_calibration_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-36,osm-sionna-source-chicago-bank-36,osm-foundation-source-chicago-36,1bd6823eeed777bc8fd9ace746de2fb6335b28dd2a900d6f1ee98f6e32978dc2,1bd6823eeed777bc8fd9ace746de2fb6335b28dd2a900d6f1ee98f6e32978dc2,b60b94bd2a801f181f4f87238e87fee0bee0a68bf9ade8741535698f00706fe2,b60b94bd2a801f181f4f87238e87fee0bee0a68bf9ade8741535698f00706fe2,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-37,osm-sionna-source-chicago-bank-37,osm-foundation-source-chicago-37,eaa56e4b01a314a811830c7632b36985dd49410a7e69e432f33db9287692503b,eaa56e4b01a314a811830c7632b36985dd49410a7e69e432f33db9287692503b,f85b0f224b88e44d6c3d136dc531627b96b1d55b5229a9485eccee7a9b58669e,f85b0f224b88e44d6c3d136dc531627b96b1d55b5229a9485eccee7a9b58669e,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-38,osm-sionna-source-chicago-bank-38,osm-foundation-source-chicago-38,a5fffe86fa6af8f16fd9c0978c176ae667f69a72424ff3027ec24cd51c0a3657,a5fffe86fa6af8f16fd9c0978c176ae667f69a72424ff3027ec24cd51c0a3657,01bc38bf1ca5efac04dabc67354747d9d3b1c753197e6b3470557840d1fa55f3,01bc38bf1ca5efac04dabc67354747d9d3b1c753197e6b3470557840d1fa55f3,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-39,osm-sionna-source-chicago-bank-39,osm-foundation-source-chicago-39,052c6ac16d3feca412daeacce43bd5288b164526737288e251695cea5da0486c,052c6ac16d3feca412daeacce43bd5288b164526737288e251695cea5da0486c,fdb71123d78be3bdd8e01da5f68a6da54f12c2d1909c6eb361f1c2dff46932b0,fdb71123d78be3bdd8e01da5f68a6da54f12c2d1909c6eb361f1c2dff46932b0,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-40,osm-sionna-source-chicago-bank-40,osm-foundation-source-chicago-40,cf9241cf548f55da2e3dedd7be2240bb2e7e9299d9d501d45410d437dbbf0e0a,cf9241cf548f55da2e3dedd7be2240bb2e7e9299d9d501d45410d437dbbf0e0a,4aa83494ad0515d9cbd44d03c50e4d051e88f3a1ca5d45c249021fc365ca342b,4aa83494ad0515d9cbd44d03c50e4d051e88f3a1ca5d45c249021fc365ca342b,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-41,osm-sionna-source-chicago-bank-41,osm-foundation-source-chicago-41,81076fc2224aa6c21718dcb4fff308ca604d90a531cb83db1ad00d274780250c,81076fc2224aa6c21718dcb4fff308ca604d90a531cb83db1ad00d274780250c,33f1607f34b67106c14d3598cc0aeef5a8a418c785ffe46d749e8d06569f6753,33f1607f34b67106c14d3598cc0aeef5a8a418c785ffe46d749e8d06569f6753,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-42,osm-sionna-source-chicago-bank-42,osm-foundation-source-chicago-42,ba284d9076bda0f31ac43cae71ba397ee9f70a878dbc3d739462f9a872a60430,ba284d9076bda0f31ac43cae71ba397ee9f70a878dbc3d739462f9a872a60430,258b98c035b0cdbc4da512ce3f5b7ff175ebd8cee6ce2547af47789bddff318a,258b98c035b0cdbc4da512ce3f5b7ff175ebd8cee6ce2547af47789bddff318a,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-43,osm-sionna-source-chicago-bank-43,osm-foundation-source-chicago-43,d63e8ec903e017cf7f28f0c961c5cee0c8291f073a41df8fdfe1527e4595b2b4,d63e8ec903e017cf7f28f0c961c5cee0c8291f073a41df8fdfe1527e4595b2b4,7fd818197e9b97ff5d558946d502cbcf7bd7c8c11985fcfa907f3d0c779137ce,7fd818197e9b97ff5d558946d502cbcf7bd7c8c11985fcfa907f3d0c779137ce,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-44,osm-sionna-source-chicago-bank-44,osm-foundation-source-chicago-44,9453a93e88dc79138cdcd1c87c44c04df5acffff83cbf7b4109af1aac0a31b6e,9453a93e88dc79138cdcd1c87c44c04df5acffff83cbf7b4109af1aac0a31b6e,85dc29632fd2d5350a73ad19b4f2d1084f573acc4b594a092620066c40daf18f,85dc29632fd2d5350a73ad19b4f2d1084f573acc4b594a092620066c40daf18f,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-45,osm-sionna-source-chicago-bank-45,osm-foundation-source-chicago-45,79f55e0770e1bee512ebb4ee23d6816179d6e2bcf1d31cedfd09fa01502e3241,79f55e0770e1bee512ebb4ee23d6816179d6e2bcf1d31cedfd09fa01502e3241,ccd76f37b9d018ba718dfacd4fd46b19466672ba73e2e3b242b152a4afbb714b,ccd76f37b9d018ba718dfacd4fd46b19466672ba73e2e3b242b152a4afbb714b,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-46,osm-sionna-source-chicago-bank-46,osm-foundation-source-chicago-46,3260979f0ef8382412a7e2ef1dbd3f967045f1da8e6cc5218a0c02ad2c92bef6,3260979f0ef8382412a7e2ef1dbd3f967045f1da8e6cc5218a0c02ad2c92bef6,e4ae2f64fef7523e84d42fe1653b2b40937659c5c1873df49ab16b30a2d716b4,e4ae2f64fef7523e84d42fe1653b2b40937659c5c1873df49ab16b30a2d716b4,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
