seed,pair_id,condition,cgs_score,response_score,checkpoint_sha256,compatibility_probe_sha256,response_probe_sha256,representation_scope
17,fixture-bank-12:2:3:7:3,correct,0.4986831843852997,-1.3770943635870294,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:7:3,map_swap,0.4986955523490906,-1.3770941762635525,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:7:3,map_removed,0.49870529770851135,-1.3770955223559902,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:2:0,correct,0.4982748031616211,-2.056220345946861,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:2:0,map_swap,0.498259961605072,-2.0562198319129887,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:2:0,map_removed,0.4982820451259613,-2.056223785654998,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:2:2,correct,0.49842265248298645,-1.7034759869329918,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:2:2,map_swap,0.49843764305114746,-1.7034757973610057,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:2:2,map_removed,0.4984454810619354,-1.7034783440790249,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:3:0,correct,0.4978349804878235,-0.9352378971787874,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:3:0,map_swap,0.49782079458236694,-0.9352380728964013,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:3:0,map_removed,0.4978407025337219,-0.9352409585834222,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:3:2,correct,0.4977780878543854,-0.8676751959430521,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:3:2,map_swap,0.49779215455055237,-0.8676753049472803,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:3:2,map_removed,0.49779650568962097,-0.8676770554046965,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:4:0,correct,0.49832868576049805,-2.067906696884168,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:4:0,map_swap,0.4983142912387848,-2.0679048517322176,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:4:0,map_removed,0.4983367323875427,-2.0679132586588582,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-13:0:2:4:2,correct,0.49828511476516724,-2.1598168831433964,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
